Site identification,Year,Transect,Quadrat,Species Common Name,Count
6,2011,17,8.9,Littleneck Clam,33
6,2011,17,8.9,Manila Clam,1
6,2011,17,8.9,Varnish Clam,0
6,2011,34,-8.5,Butter Clam,4
6,2011,34,-8.5,Littleneck Clam,27
6,2011,34,-8.5,Manila Clam,0
6,2011,34,-8.5,Varnish Clam,0
6,2011,34,2,Butter Clam,8
6,2011,34,2,Littleneck Clam,82
6,2011,34,2,Manila Clam,0
6,2011,34,2,Varnish Clam,0
6,2011,34,26.5,Butter Clam,0
6,2011,34,26.5,Littleneck Clam,46
6,2011,34,26.5,Manila Clam,15
6,2011,34,26.5,Varnish Clam,1
6,2012,2,-5.7,Butter Clam,2
6,2012,2,-5.7,Littleneck Clam,21
6,2012,2,-5.7,Manila Clam,0
6,2012,2,-5.7,Varnish Clam,1
6,2012,2,1.7,Butter Clam,0
6,2012,2,1.7,Littleneck Clam,36
6,2012,2,1.7,Manila Clam,0
6,2012,2,1.7,Varnish Clam,1
6,2012,2,3.5,Butter Clam,0
6,2012,2,3.5,Littleneck Clam,18
6,2012,2,3.5,Manila Clam,0
6,2012,2,3.5,Varnish Clam,2
6,2012,6,-18.1,Butter Clam,0
6,2012,6,-18.1,Littleneck Clam,1
6,2012,6,-18.1,Manila Clam,0
6,2012,6,-18.1,Varnish Clam,0
6,2012,6,-5.6,Butter Clam,9
6,2012,6,-5.6,Littleneck Clam,32
6,2012,6,-5.6,Manila Clam,0
6,2012,6,-5.6,Varnish Clam,0
6,2012,6,12.5,Butter Clam,4
6,2012,6,12.5,Littleneck Clam,36
6,2012,6,12.5,Manila Clam,0
6,2012,6,12.5,Varnish Clam,0
6,2012,15,-0.5,Butter Clam,16
6,2012,15,-0.5,Littleneck Clam,31
6,2012,15,-0.5,Manila Clam,0
6,2012,15,-0.5,Varnish Clam,0
6,2012,15,11.2,Butter Clam,1
6,2012,15,11.2,Littleneck Clam,21
6,2012,15,11.2,Manila Clam,0
6,2012,15,11.2,Varnish Clam,0
6,2012,15,25.3,Butter Clam,0
6,2012,15,25.3,Littleneck Clam,8
6,2012,15,25.3,Manila Clam,0
6,2012,15,25.3,Varnish Clam,0
6,2012,18,-5.4,Butter Clam,10
6,2012,18,-5.4,Littleneck Clam,12
6,2012,18,-5.4,Manila Clam,0
6,2012,18,-5.4,Varnish Clam,0
6,2012,18,7.4,Butter Clam,6
6,2012,18,7.4,Littleneck Clam,16
6,2012,18,7.4,Manila Clam,0
6,2012,18,7.4,Varnish Clam,0
6,2012,18,9.9,Butter Clam,7
6,2012,18,9.9,Littleneck Clam,18
6,2012,18,9.9,Manila Clam,0
6,2012,18,9.9,Varnish Clam,0
6,2012,34.9,-6,Butter Clam,3
6,2012,34.9,-6,Littleneck Clam,37
6,2012,34.9,-6,Manila Clam,0
6,2012,34.9,-6,Varnish Clam,0
6,2012,34.9,7.4,Butter Clam,0
6,2012,34.9,7.4,Littleneck Clam,18
6,2012,34.9,7.4,Manila Clam,0
6,2012,34.9,7.4,Varnish Clam,0
6,2012,34.9,18.7,Butter Clam,0
6,2012,34.9,18.7,Littleneck Clam,39
6,2012,34.9,18.7,Manila Clam,0
6,2012,34.9,18.7,Varnish Clam,0
7,2012,21,-18.6,Butter Clam,0
7,2012,21,-18.6,Littleneck Clam,0
7,2012,21,-18.6,Manila Clam,0
7,2012,21,-18.6,Varnish Clam,0
7,2012,21,-7.3,Butter Clam,0
7,2012,21,-7.3,Littleneck Clam,0
7,2012,21,-7.3,Manila Clam,0
7,2012,21,-7.3,Varnish Clam,23
7,2012,21,0.7,Butter Clam,0
7,2012,21,0.7,Littleneck Clam,0
7,2012,21,0.7,Manila Clam,0
7,2012,21,0.7,Varnish Clam,27
7,2012,27,-16.6,Butter Clam,0
7,2012,27,-16.6,Littleneck Clam,0
7,2012,27,-16.6,Manila Clam,0
7,2012,27,-16.6,Varnish Clam,0
7,2012,27,-12,Butter Clam,9
7,2012,27,-12,Littleneck Clam,2
7,2012,27,-12,Manila Clam,0
7,2012,27,-12,Varnish Clam,0
7,2012,27,0.5,Butter Clam,0
7,2012,27,0.5,Littleneck Clam,0
7,2012,27,0.5,Manila Clam,0
7,2012,27,0.5,Varnish Clam,27
7,2012,37,-14,Butter Clam,0
7,2012,37,-14,Littleneck Clam,1
7,2012,37,-14,Manila Clam,0
7,2012,37,-14,Varnish Clam,0
7,2012,37,-3.3,Butter Clam,0
7,2012,37,-3.3,Littleneck Clam,1
7,2012,37,-3.3,Manila Clam,0
7,2012,37,-3.3,Varnish Clam,6
7,2012,37,-2.3,Butter Clam,0
7,2012,37,-2.3,Littleneck Clam,2
7,2012,37,-2.3,Manila Clam,0
7,2012,37,-2.3,Varnish Clam,12
7,2012,42,-17.6,Butter Clam,0
7,2012,42,-17.6,Littleneck Clam,0
7,2012,42,-17.6,Manila Clam,0
7,2012,42,-17.6,Varnish Clam,0
7,2012,42,-5.3,Butter Clam,0
7,2012,42,-5.3,Littleneck Clam,2
7,2012,42,-5.3,Manila Clam,0
7,2012,42,-5.3,Varnish Clam,0
7,2012,42,9.3,Butter Clam,0
7,2012,42,9.3,Littleneck Clam,0
7,2012,42,9.3,Manila Clam,0
7,2012,42,9.3,Varnish Clam,27
7,2012,43,-17.6,Butter Clam,0
7,2012,43,-17.6,Littleneck Clam,0
7,2012,43,-17.6,Manila Clam,0
7,2012,43,-17.6,Varnish Clam,0
7,2012,43,-8,Butter Clam,0
7,2012,43,-8,Littleneck Clam,0
7,2012,43,-8,Manila Clam,0
7,2012,43,-8,Varnish Clam,0
7,2012,43,3.8,Butter Clam,0
7,2012,43,3.8,Littleneck Clam,0
7,2012,43,3.8,Manila Clam,0
7,2012,43,3.8,Varnish Clam,25
4,2012,5,-9.7,Butter Clam,0
4,2012,5,-9.7,Littleneck Clam,1
4,2012,5,-9.7,Manila Clam,0
4,2012,5,-9.7,Varnish Clam,1
4,2012,5,2.1,Butter Clam,0
4,2012,5,2.1,Littleneck Clam,2
4,2012,5,2.1,Manila Clam,0
4,2012,5,2.1,Varnish Clam,78
4,2012,5,12.5,Butter Clam,0
4,2012,5,12.5,Littleneck Clam,0
4,2012,5,12.5,Manila Clam,0
4,2012,5,12.5,Varnish Clam,105
4,2012,15,-8.6,Butter Clam,4
4,2012,15,-8.6,Littleneck Clam,1
4,2012,15,-8.6,Manila Clam,0
4,2012,15,-8.6,Varnish Clam,0
4,2012,15,-0.7,Butter Clam,2
4,2012,15,-0.7,Littleneck Clam,0
4,2012,15,-0.7,Manila Clam,0
4,2012,15,-0.7,Varnish Clam,0
4,2012,15,16.3,Butter Clam,0
4,2012,15,16.3,Littleneck Clam,0
4,2012,15,16.3,Manila Clam,0
4,2012,15,16.3,Varnish Clam,51
4,2012,19,-14.4,Butter Clam,0
4,2012,19,-14.4,Littleneck Clam,4
4,2012,19,-14.4,Manila Clam,0
4,2012,19,-14.4,Varnish Clam,0
4,2012,19,5.6,Butter Clam,0
4,2012,19,5.6,Littleneck Clam,0
4,2012,19,5.6,Manila Clam,0
4,2012,19,5.6,Varnish Clam,90
4,2012,19,9.2,Butter Clam,0
4,2012,19,9.2,Littleneck Clam,0
4,2012,19,9.2,Manila Clam,0
4,2012,19,9.2,Varnish Clam,90
4,2012,25,-4.9,Butter Clam,0
4,2012,25,-4.9,Littleneck Clam,3
4,2012,25,-4.9,Manila Clam,0
4,2012,25,-4.9,Varnish Clam,0
4,2012,25,-2.5,Butter Clam,5
4,2012,25,-2.5,Littleneck Clam,2
4,2012,25,-2.5,Manila Clam,0
4,2012,25,-2.5,Varnish Clam,0
4,2012,25,4.4,Butter Clam,0
4,2012,25,4.4,Littleneck Clam,0
4,2012,25,4.4,Manila Clam,0
4,2012,25,4.4,Varnish Clam,102
4,2012,32,-3.9,Butter Clam,4
4,2012,32,-3.9,Littleneck Clam,4
4,2012,32,-3.9,Manila Clam,0
4,2012,32,-3.9,Varnish Clam,1
4,2012,32,0.7,Butter Clam,1
4,2012,32,0.7,Littleneck Clam,1
4,2012,32,0.7,Manila Clam,0
4,2012,32,0.7,Varnish Clam,74
4,2012,32,9.6,Butter Clam,0
4,2012,32,9.6,Littleneck Clam,0
4,2012,32,9.6,Manila Clam,0
4,2012,32,9.6,Varnish Clam,50
5,2012,15,-25.7,Butter Clam,3
5,2012,15,-25.7,Littleneck Clam,1
5,2012,15,-25.7,Manila Clam,5
5,2012,15,-25.7,Varnish Clam,0
5,2012,15,8.6,Butter Clam,0
5,2012,15,8.6,Littleneck Clam,0
5,2012,15,8.6,Manila Clam,2
5,2012,15,8.6,Varnish Clam,7
5,2012,15,21.1,Butter Clam,0
5,2012,15,21.1,Littleneck Clam,0
5,2012,15,21.1,Manila Clam,1
5,2012,15,21.1,Varnish Clam,17
5,2012,25,-55.5,Butter Clam,21
5,2012,25,-55.5,Littleneck Clam,18
5,2012,25,-55.5,Manila Clam,0
5,2012,25,-55.5,Varnish Clam,0
5,2012,25,6.3,Butter Clam,0
5,2012,25,6.3,Littleneck Clam,0
5,2012,25,6.3,Manila Clam,0
5,2012,25,6.3,Varnish Clam,0
5,2012,25,17.9,Butter Clam,0
5,2012,25,17.9,Littleneck Clam,2
5,2012,25,17.9,Manila Clam,0
5,2012,25,17.9,Varnish Clam,69
5,2012,30,-42.1,Butter Clam,1
5,2012,30,-42.1,Littleneck Clam,31
5,2012,30,-42.1,Manila Clam,5
5,2012,30,-42.1,Varnish Clam,0
5,2012,30,-1.8,Butter Clam,0
5,2012,30,-1.8,Littleneck Clam,0
5,2012,30,-1.8,Manila Clam,6
5,2012,30,-1.8,Varnish Clam,1
5,2012,30,20.5,Butter Clam,0
5,2012,30,20.5,Littleneck Clam,3
5,2012,30,20.5,Manila Clam,2
5,2012,30,20.5,Varnish Clam,48
5,2012,40,-18,Butter Clam,0
5,2012,40,-18,Littleneck Clam,6
5,2012,40,-18,Manila Clam,18
5,2012,40,-18,Varnish Clam,0
5,2012,40,-11.5,Butter Clam,10
5,2012,40,-11.5,Littleneck Clam,10
5,2012,40,-11.5,Manila Clam,44
5,2012,40,-11.5,Varnish Clam,0
5,2012,40,20.5,Butter Clam,0
5,2012,40,20.5,Littleneck Clam,2
5,2012,40,20.5,Manila Clam,0
5,2012,40,20.5,Varnish Clam,93
5,2012,52,-44.4,Butter Clam,0
5,2012,52,-44.4,Littleneck Clam,16
5,2012,52,-44.4,Manila Clam,32
5,2012,52,-44.4,Varnish Clam,0
5,2012,52,-16.3,Butter Clam,2
5,2012,52,-16.3,Littleneck Clam,9
5,2012,52,-16.3,Manila Clam,47
5,2012,52,-16.3,Varnish Clam,0
5,2012,52,8.6,Butter Clam,0
5,2012,52,8.6,Littleneck Clam,0
5,2012,52,8.6,Manila Clam,0
5,2012,52,8.6,Varnish Clam,28
6,2013,11.1,-17.8,Butter Clam,0
6,2013,11.1,-17.8,Littleneck Clam,5
6,2013,11.1,-17.8,Manila Clam,0
6,2013,11.1,-17.8,Varnish Clam,0
6,2013,11.1,-1,Butter Clam,3
6,2013,11.1,-1,Littleneck Clam,9
6,2013,11.1,-1,Manila Clam,0
6,2013,11.1,-1,Varnish Clam,1
6,2013,11.1,12.1,Butter Clam,0
6,2013,11.1,12.1,Littleneck Clam,6
6,2013,11.1,12.1,Manila Clam,0
6,2013,11.1,12.1,Varnish Clam,0
6,2013,17.2,-6.8,Butter Clam,0
6,2013,17.2,-6.8,Littleneck Clam,0
6,2013,17.2,-6.8,Manila Clam,0
6,2013,17.2,-6.8,Varnish Clam,0
6,2013,17.2,6.7,Butter Clam,5
6,2013,17.2,6.7,Littleneck Clam,19
6,2013,17.2,6.7,Manila Clam,1
6,2013,17.2,6.7,Varnish Clam,1
6,2013,17.2,23,Butter Clam,0
6,2013,17.2,23,Littleneck Clam,14
6,2013,17.2,23,Manila Clam,0
6,2013,17.2,23,Varnish Clam,5
6,2013,19.4,-15.3,Butter Clam,3
6,2013,19.4,-15.3,Littleneck Clam,2
6,2013,19.4,-15.3,Manila Clam,0
6,2013,19.4,-15.3,Varnish Clam,0
6,2013,19.4,3.2,Butter Clam,6
6,2013,19.4,3.2,Littleneck Clam,25
6,2013,19.4,3.2,Manila Clam,0
6,2013,19.4,3.2,Varnish Clam,0
6,2013,19.4,9.2,Butter Clam,8
6,2013,19.4,9.2,Littleneck Clam,20
6,2013,19.4,9.2,Manila Clam,0
6,2013,19.4,9.2,Varnish Clam,0
6,2013,20,-13.9,Butter Clam,1
6,2013,20,-13.9,Littleneck Clam,13
6,2013,20,-13.9,Manila Clam,2
6,2013,20,-13.9,Varnish Clam,0
6,2013,20,4.5,Butter Clam,10
6,2013,20,4.5,Littleneck Clam,26
6,2013,20,4.5,Manila Clam,1
6,2013,20,4.5,Varnish Clam,0
6,2013,20,16,Butter Clam,7
6,2013,20,16,Littleneck Clam,27
6,2013,20,16,Manila Clam,1
6,2013,20,16,Varnish Clam,0
6,2013,25.7,-9.9,Butter Clam,18
6,2013,25.7,-9.9,Littleneck Clam,17
6,2013,25.7,-9.9,Manila Clam,0
6,2013,25.7,-9.9,Varnish Clam,0
6,2013,25.7,2.8,Butter Clam,4
6,2013,25.7,2.8,Littleneck Clam,44
6,2013,25.7,2.8,Manila Clam,4
6,2013,25.7,2.8,Varnish Clam,1
6,2013,25.7,10.4,Butter Clam,2
6,2013,25.7,10.4,Littleneck Clam,3
6,2013,25.7,10.4,Manila Clam,12
6,2013,25.7,10.4,Varnish Clam,1
4,2013,3.2,-8.7,Butter Clam,0
4,2013,3.2,-8.7,Littleneck Clam,0
4,2013,3.2,-8.7,Manila Clam,0
4,2013,3.2,-8.7,Varnish Clam,1
4,2013,3.2,11.2,Butter Clam,0
4,2013,3.2,11.2,Littleneck Clam,0
4,2013,3.2,11.2,Manila Clam,0
4,2013,3.2,11.2,Varnish Clam,86
4,2013,3.2,21,Butter Clam,0
4,2013,3.2,21,Littleneck Clam,0
4,2013,3.2,21,Manila Clam,0
4,2013,3.2,21,Varnish Clam,10
4,2013,13.5,-10.1,Butter Clam,5
4,2013,13.5,-10.1,Littleneck Clam,8
4,2013,13.5,-10.1,Manila Clam,0
4,2013,13.5,-10.1,Varnish Clam,0
4,2013,13.5,4.1,Butter Clam,0
4,2013,13.5,4.1,Littleneck Clam,8
4,2013,13.5,4.1,Manila Clam,0
4,2013,13.5,4.1,Varnish Clam,90
4,2013,13.5,19.8,Butter Clam,0
4,2013,13.5,19.8,Littleneck Clam,0
4,2013,13.5,19.8,Manila Clam,0
4,2013,13.5,19.8,Varnish Clam,3
4,2013,29.6,-27.6,Butter Clam,0
4,2013,29.6,-27.6,Littleneck Clam,6
4,2013,29.6,-27.6,Manila Clam,0
4,2013,29.6,-27.6,Varnish Clam,0
4,2013,29.6,-7.6,Butter Clam,4
4,2013,29.6,-7.6,Littleneck Clam,2
4,2013,29.6,-7.6,Manila Clam,0
4,2013,29.6,-7.6,Varnish Clam,0
4,2013,29.6,25.5,Butter Clam,0
4,2013,29.6,25.5,Littleneck Clam,0
4,2013,29.6,25.5,Manila Clam,0
4,2013,29.6,25.5,Varnish Clam,0
4,2013,36.3,-22,Butter Clam,0
4,2013,36.3,-22,Littleneck Clam,5
4,2013,36.3,-22,Manila Clam,0
4,2013,36.3,-22,Varnish Clam,0
4,2013,36.3,3.4,Butter Clam,0
4,2013,36.3,3.4,Littleneck Clam,2
4,2013,36.3,3.4,Manila Clam,0
4,2013,36.3,3.4,Varnish Clam,101
4,2013,36.3,12.6,Butter Clam,0
4,2013,36.3,12.6,Littleneck Clam,0
4,2013,36.3,12.6,Manila Clam,0
4,2013,36.3,12.6,Varnish Clam,45
4,2013,39.2,-8.4,Butter Clam,1
4,2013,39.2,-8.4,Littleneck Clam,5
4,2013,39.2,-8.4,Manila Clam,0
4,2013,39.2,-8.4,Varnish Clam,0
4,2013,39.2,-1,Butter Clam,1
4,2013,39.2,-1,Littleneck Clam,2
4,2013,39.2,-1,Manila Clam,0
4,2013,39.2,-1,Varnish Clam,95
4,2013,39.2,23.8,Butter Clam,0
4,2013,39.2,23.8,Littleneck Clam,0
4,2013,39.2,23.8,Manila Clam,0
4,2013,39.2,23.8,Varnish Clam,1
5,2013,6.6,-44,Butter Clam,0
5,2013,6.6,-44,Littleneck Clam,18
5,2013,6.6,-44,Manila Clam,7
5,2013,6.6,-44,Varnish Clam,0
5,2013,6.6,9.6,Butter Clam,0
5,2013,6.6,9.6,Littleneck Clam,0
5,2013,6.6,9.6,Manila Clam,0
5,2013,6.6,9.6,Varnish Clam,0
5,2013,6.6,22.6,Butter Clam,0
5,2013,6.6,22.6,Littleneck Clam,0
5,2013,6.6,22.6,Manila Clam,0
5,2013,6.6,22.6,Varnish Clam,0
5,2013,12.1,-7.2,Butter Clam,0
5,2013,12.1,-7.2,Littleneck Clam,0
5,2013,12.1,-7.2,Manila Clam,1
5,2013,12.1,-7.2,Varnish Clam,0
5,2013,12.1,21.7,Butter Clam,0
5,2013,12.1,21.7,Littleneck Clam,0
5,2013,12.1,21.7,Manila Clam,0
5,2013,12.1,21.7,Varnish Clam,19
5,2013,12.1,30.5,Butter Clam,0
5,2013,12.1,30.5,Littleneck Clam,0
5,2013,12.1,30.5,Manila Clam,0
5,2013,12.1,30.5,Varnish Clam,0
5,2013,13.4,-37.6,Butter Clam,2
5,2013,13.4,-37.6,Littleneck Clam,66
5,2013,13.4,-37.6,Manila Clam,9
5,2013,13.4,-37.6,Varnish Clam,0
5,2013,13.4,-12.8,Butter Clam,0
5,2013,13.4,-12.8,Littleneck Clam,0
5,2013,13.4,-12.8,Manila Clam,14
5,2013,13.4,-12.8,Varnish Clam,0
5,2013,13.4,7.3,Butter Clam,0
5,2013,13.4,7.3,Littleneck Clam,0
5,2013,13.4,7.3,Manila Clam,2
5,2013,13.4,7.3,Varnish Clam,2
5,2013,21.1,-43.3,Butter Clam,5
5,2013,21.1,-43.3,Littleneck Clam,31
5,2013,21.1,-43.3,Manila Clam,3
5,2013,21.1,-43.3,Varnish Clam,0
5,2013,21.1,11,Butter Clam,0
5,2013,21.1,11,Littleneck Clam,6
5,2013,21.1,11,Manila Clam,1
5,2013,21.1,11,Varnish Clam,45
5,2013,21.1,17.3,Butter Clam,0
5,2013,21.1,17.3,Littleneck Clam,1
5,2013,21.1,17.3,Manila Clam,2
5,2013,21.1,17.3,Varnish Clam,36
5,2013,51.3,-24,Butter Clam,1
5,2013,51.3,-24,Littleneck Clam,4
5,2013,51.3,-24,Manila Clam,4
5,2013,51.3,-24,Varnish Clam,0
5,2013,51.3,5,Butter Clam,0
5,2013,51.3,5,Littleneck Clam,1
5,2013,51.3,5,Manila Clam,0
5,2013,51.3,5,Varnish Clam,74
5,2013,51.3,32.6,Butter Clam,0
5,2013,51.3,32.6,Littleneck Clam,0
5,2013,51.3,32.6,Manila Clam,0
5,2013,51.3,32.6,Varnish Clam,0
5,2013,34,-30.5,Butter Clam,0
5,2013,34,-30.5,Littleneck Clam,44
5,2013,34,-30.5,Manila Clam,6
5,2013,34,-30.5,Varnish Clam,1
5,2013,34,21.7,Butter Clam,0
5,2013,34,21.7,Littleneck Clam,0
5,2013,34,21.7,Manila Clam,0
5,2013,34,21.7,Varnish Clam,0
5,2013,34,32.6,Butter Clam,0
5,2013,34,32.6,Littleneck Clam,0
5,2013,34,32.6,Manila Clam,1
5,2013,34,32.6,Varnish Clam,126
6,2014,5.4,-15.5,Butter Clam,2
6,2014,5.4,-15.5,Littleneck Clam,20
6,2014,5.4,-15.5,Manila Clam,0
6,2014,5.4,-15.5,Varnish Clam,0
6,2014,5.4,7.5,Butter Clam,3
6,2014,5.4,7.5,Littleneck Clam,60
6,2014,5.4,7.5,Manila Clam,0
6,2014,5.4,7.5,Varnish Clam,0
6,2014,5.4,11.7,Butter Clam,0
6,2014,5.4,11.7,Littleneck Clam,20
6,2014,5.4,11.7,Manila Clam,5
6,2014,5.4,11.7,Varnish Clam,0
6,2014,12.6,8.3,Butter Clam,2
6,2014,12.6,8.3,Littleneck Clam,28
6,2014,12.6,8.3,Manila Clam,1
6,2014,12.6,8.3,Varnish Clam,0
6,2014,12.6,13.4,Butter Clam,1
6,2014,12.6,13.4,Littleneck Clam,2
6,2014,12.6,13.4,Manila Clam,0
6,2014,12.6,13.4,Varnish Clam,0
6,2014,12.6,19,Butter Clam,0
6,2014,12.6,19,Littleneck Clam,2
6,2014,12.6,19,Manila Clam,0
6,2014,12.6,19,Varnish Clam,1
6,2014,10.7,-17.6,Butter Clam,2
6,2014,10.7,-17.6,Littleneck Clam,11
6,2014,10.7,-17.6,Manila Clam,0
6,2014,10.7,-17.6,Varnish Clam,0
6,2014,10.7,-16.5,Butter Clam,2
6,2014,10.7,-16.5,Littleneck Clam,7
6,2014,10.7,-16.5,Manila Clam,0
6,2014,10.7,-16.5,Varnish Clam,0
6,2014,10.7,2.6,Butter Clam,6
6,2014,10.7,2.6,Littleneck Clam,25
6,2014,10.7,2.6,Manila Clam,0
6,2014,10.7,2.6,Varnish Clam,0
6,2014,23.9,7.4,Butter Clam,0
6,2014,23.9,7.4,Littleneck Clam,8
6,2014,23.9,7.4,Manila Clam,3
6,2014,23.9,7.4,Varnish Clam,0
6,2014,23.9,18.9,Butter Clam,10
6,2014,23.9,18.9,Littleneck Clam,20
6,2014,23.9,18.9,Manila Clam,11
6,2014,23.9,18.9,Varnish Clam,0
6,2014,23.9,20,Butter Clam,2
6,2014,23.9,20,Littleneck Clam,43
6,2014,23.9,20,Manila Clam,12
6,2014,23.9,20,Varnish Clam,0
6,2014,27.1,-16.1,Butter Clam,7
6,2014,27.1,-16.1,Littleneck Clam,27
6,2014,27.1,-16.1,Manila Clam,2
6,2014,27.1,-16.1,Varnish Clam,0
6,2014,27.1,7.8,Butter Clam,2
6,2014,27.1,7.8,Littleneck Clam,30
6,2014,27.1,7.8,Manila Clam,7
6,2014,27.1,7.8,Varnish Clam,0
6,2014,27.1,19.6,Butter Clam,0
6,2014,27.1,19.6,Littleneck Clam,4
6,2014,27.1,19.6,Manila Clam,1
6,2014,27.1,19.6,Varnish Clam,1
5,2014,12.9,-77.5,Butter Clam,0
5,2014,12.9,-77.5,Littleneck Clam,5
5,2014,12.9,-77.5,Manila Clam,0
5,2014,12.9,-77.5,Varnish Clam,0
5,2014,12.9,17.3,Butter Clam,0
5,2014,12.9,17.3,Littleneck Clam,0
5,2014,12.9,17.3,Manila Clam,1
5,2014,12.9,17.3,Varnish Clam,28
5,2014,12.9,23.5,Butter Clam,0
5,2014,12.9,23.5,Littleneck Clam,0
5,2014,12.9,23.5,Manila Clam,0
5,2014,12.9,23.5,Varnish Clam,11
5,2014,24.7,-75.6,Butter Clam,1
5,2014,24.7,-75.6,Littleneck Clam,4
5,2014,24.7,-75.6,Manila Clam,1
5,2014,24.7,-75.6,Varnish Clam,0
5,2014,24.7,-39,Butter Clam,13
5,2014,24.7,-39,Littleneck Clam,47
5,2014,24.7,-39,Manila Clam,3
5,2014,24.7,-39,Varnish Clam,1
5,2014,24.7,-22.8,Butter Clam,1
5,2014,24.7,-22.8,Littleneck Clam,1
5,2014,24.7,-22.8,Manila Clam,5
5,2014,24.7,-22.8,Varnish Clam,0
5,2014,36.6,-20.5,Butter Clam,6
5,2014,36.6,-20.5,Littleneck Clam,18
5,2014,36.6,-20.5,Manila Clam,1
5,2014,36.6,-20.5,Varnish Clam,1
5,2014,36.6,-14.1,Butter Clam,1
5,2014,36.6,-14.1,Littleneck Clam,8
5,2014,36.6,-14.1,Manila Clam,20
5,2014,36.6,-14.1,Varnish Clam,0
5,2014,36.6,35.4,Butter Clam,0
5,2014,36.6,35.4,Littleneck Clam,0
5,2014,36.6,35.4,Manila Clam,0
5,2014,36.6,35.4,Varnish Clam,41
5,2014,39.3,-65.7,Butter Clam,9
5,2014,39.3,-65.7,Littleneck Clam,14
5,2014,39.3,-65.7,Manila Clam,0
5,2014,39.3,-65.7,Varnish Clam,0
5,2014,39.3,-30.7,Butter Clam,0
5,2014,39.3,-30.7,Littleneck Clam,24
5,2014,39.3,-30.7,Manila Clam,4
5,2014,39.3,-30.7,Varnish Clam,0
5,2014,39.3,28.4,Butter Clam,0
5,2014,39.3,28.4,Littleneck Clam,0
5,2014,39.3,28.4,Manila Clam,0
5,2014,39.3,28.4,Varnish Clam,103
5,2014,48.7,-59.4,Butter Clam,7
5,2014,48.7,-59.4,Littleneck Clam,37
5,2014,48.7,-59.4,Manila Clam,7
5,2014,48.7,-59.4,Varnish Clam,0
5,2014,48.7,15.8,Butter Clam,0
5,2014,48.7,15.8,Littleneck Clam,0
5,2014,48.7,15.8,Manila Clam,2
5,2014,48.7,15.8,Varnish Clam,73
5,2014,48.7,28.1,Butter Clam,0
5,2014,48.7,28.1,Littleneck Clam,0
5,2014,48.7,28.1,Manila Clam,0
5,2014,48.7,28.1,Varnish Clam,5
7,2014,1.8,17.2,Butter Clam,0
7,2014,1.8,17.2,Littleneck Clam,0
7,2014,1.8,17.2,Manila Clam,0
7,2014,1.8,17.2,Varnish Clam,2
7,2014,1.8,23.5,Butter Clam,0
7,2014,1.8,23.5,Littleneck Clam,0
7,2014,1.8,23.5,Manila Clam,0
7,2014,1.8,23.5,Varnish Clam,0
7,2014,1.8,24.6,Butter Clam,0
7,2014,1.8,24.6,Littleneck Clam,0
7,2014,1.8,24.6,Manila Clam,0
7,2014,1.8,24.6,Varnish Clam,0
7,2014,23.3,-22.3,Butter Clam,2
7,2014,23.3,-22.3,Littleneck Clam,0
7,2014,23.3,-22.3,Manila Clam,1
7,2014,23.3,-22.3,Varnish Clam,0
7,2014,23.3,10,Butter Clam,0
7,2014,23.3,10,Littleneck Clam,0
7,2014,23.3,10,Manila Clam,0
7,2014,23.3,10,Varnish Clam,16
7,2014,23.3,31.4,Butter Clam,0
7,2014,23.3,31.4,Littleneck Clam,0
7,2014,23.3,31.4,Manila Clam,0
7,2014,23.3,31.4,Varnish Clam,0
7,2014,35.6,-6.8,Butter Clam,5
7,2014,35.6,-6.8,Littleneck Clam,0
7,2014,35.6,-6.8,Manila Clam,1
7,2014,35.6,-6.8,Varnish Clam,0
7,2014,35.6,13.3,Butter Clam,0
7,2014,35.6,13.3,Littleneck Clam,0
7,2014,35.6,13.3,Manila Clam,0
7,2014,35.6,13.3,Varnish Clam,34
7,2014,35.6,23.7,Butter Clam,0
7,2014,35.6,23.7,Littleneck Clam,0
7,2014,35.6,23.7,Manila Clam,0
7,2014,35.6,23.7,Varnish Clam,0
7,2014,54.5,-6.9,Butter Clam,0
7,2014,54.5,-6.9,Littleneck Clam,0
7,2014,54.5,-6.9,Manila Clam,0
7,2014,54.5,-6.9,Varnish Clam,0
7,2014,54.5,16.9,Butter Clam,0
7,2014,54.5,16.9,Littleneck Clam,0
7,2014,54.5,16.9,Manila Clam,0
7,2014,54.5,16.9,Varnish Clam,0
7,2014,54.5,21.9,Butter Clam,0
7,2014,54.5,21.9,Littleneck Clam,0
7,2014,54.5,21.9,Manila Clam,0
7,2014,54.5,21.9,Varnish Clam,0
7,2014,47.1,-4.4,Butter Clam,0
7,2014,47.1,-4.4,Littleneck Clam,0
7,2014,47.1,-4.4,Manila Clam,0
7,2014,47.1,-4.4,Varnish Clam,0
7,2014,47.1,14,Butter Clam,0
7,2014,47.1,14,Littleneck Clam,0
7,2014,47.1,14,Manila Clam,0
7,2014,47.1,14,Varnish Clam,3
7,2014,47.1,21.5,Butter Clam,0
7,2014,47.1,21.5,Littleneck Clam,0
7,2014,47.1,21.5,Manila Clam,0
7,2014,47.1,21.5,Varnish Clam,0
4,2014,10.1,-14.3,Butter Clam,0
4,2014,10.1,-14.3,Littleneck Clam,6
4,2014,10.1,-14.3,Manila Clam,0
4,2014,10.1,-14.3,Varnish Clam,0
4,2014,10.1,-4.3,Butter Clam,4
